bike_id,WINTER,SPRING,SUMMER,FALL
45755,677,,470552,366205
45854,40755,,264951,369577
47419,26262,,95617,1150810
41127,364154,,498704,920131
48735,84796,,,110773
38610,,,286360,
45433,53537,,539756,375978
37412,,,275951,107954
45150,,,142455,
44416,58494,,565654,432519
44964,45249,,708344,218962
48035,172462,,,470281
47946,217640,,,512914
45946,87949,,354214,498693
46903,44973,,283976,422544
49309,,,,104392
48726,151766,,,364023
36045,78106,,1284386,770660
49477,159325,,,582633
46088,60054,,389694,461995
49405,93396,,,104011
47250,53737,,200438,425272
46102,25402,,338108,391117
45237,78444,,670804,506800
47782,,,,468864
48594,165879,,,414218
44623,39072,,765583,220544
46771,79365,,232600,326252
49272,83519,,,190834
44858,68337,,417259,257622
39667,,,861163,21399
45367,92782,,511024,356952
48917,114148,,,79517
37178,,,200679,563228
49290,554110,,,204546
37405,,,338637,1038888
48828,130556,,,266027
49271,66429,,,69331
49746,103431,,,151399
48325,,,,202807
49033,76033,,,170932
46644,55206,,219553,388187
45171,97812,,676256,459747
46792,110370,,157019,463647
46432,104731,,185167,317445
49790,148434,,,131404
41306,38610,,48079,676049
45109,56517,,624706,421816
44470,111927,,760222,560938
45989,44835,,265844,346445
37403,136779,,830728,275753
45521,78218,,476169,400096
47088,101054,,304135,528800
44227,51357,,161578,278021
48574,,,,215817
48606,190189,,,309615
45062,68404,,590551,395649
46920,96686,,75965,488076
48851,45790,,,191740
45289,92305,,434775,414767
46848,91632,,188157,95265
45992,84915,,295422,203386
45070,46359,,1491962,245280
49014,56004,,,258610
45828,85606,,452655,859714
48211,,,,420043
45101,,,1267030,239907
47451,146041,,22633,703267
46259,36949,,294399,470783
45465,113255,,382729,328227
44534,62056,,572625,544851
45391,81157,,453122,334819
47315,47144,,144898,407909
45505,126831,,460070,385408
36040,,,236930,623187
47615,156622,,,966800
44391,,,652737,
45083,39492,,546268,537326
46468,90096,,368249,1581627
49714,155312,,,178006
35976,144306,,233138,581951
49030,22291,,,213062
46037,55503,,382048,509473
46224,53456,,293132,433777
46500,259757,,552435,421159
45987,50625,,310772,137925
46547,70648,,236344,527685
42170,63071,,577687,336496
42329,54835,,717701,439429
47283,140626,,146123,419328
49529,262906,,,221655
46593,56014,,207303,405797
46009,82266,,305913,465472
46020,87718,,398048,228523
45499,41278,,522706,290856
49162,135833,,,265772
47441,,,62305,476836
44631,134587,,596030,342003
48479,101110,,,384464
48132,168635,,,586817
46617,79228,,209466,401063
45676,80332,,539279,429975
44813,267468,,581785,276086
46692,19424,,227511,1276149
45145,124643,,633674,323923
48810,166944,,,362337
47888,,,,162924
46510,98171,,228593,447059
44611,54956,,705911,415911
45833,94107,,374145,454819
41633,,,68579,375632
47244,110767,,118666,465308
48224,102039,,,620384
48873,50719,,,284375
44962,,,827195,
47479,,,,469089
46612,78831,,250956,419793
49355,182405,,,1610012
47159,90721,,203931,566147
47044,77932,,226283,418379
44817,102522,,736493,370538
46355,85362,,257174,434147
48715,233904,,,293685
45770,37580,,315695,317119
47234,61864,,150618,363959
45822,,,275047,
44677,79580,,711080,412585
46405,99585,,238006,320037
48501,143555,,,338604
37987,,,17457,
36890,140563,,410378,863438
47069,86025,,167032,419468
48882,137978,,,367174
45415,60698,,415637,465728
46257,79072,,219854,464128
48173,150884,,,576722
46379,67373,,296887,395417
45164,331681,,368881,2117695
48463,15469,,,484528
47053,,,140903,
47385,,,100322,120941
47328,10345,,109322,534894
47969,117701,,,618143
46123,,,267867,35093
42579,75599,,,462946
46899,58559,,169151,1173398
47338,92063,,135930,333444
45746,41495,,422685,276973
46488,103526,,201159,468159
44955,49799,,706911,495741
48532,131353,,,296424
47550,,,,667956
47955,58736,,,54280
45031,71218,,1014011,378085
49507,114817,,,357381
41694,,,12927,901380
45061,,,400528,
47326,88500,,77635,419050
45570,13065,,466662,241561
45435,,,306788,393296
46061,37656,,264380,402680
46677,53219,,150008,680728
45044,36156,,1280914,154565
49149,88322,,,197848
49132,207212,,,317239
46415,,,186956,367410
45205,111229,,550098,408190
36038,157988,,567079,2042273
49252,33580,,,189880
46630,32468,,216415,427693
49812,31676,,,106673
48717,6552,,,398982
45128,73143,,559908,427816
48122,176748,,,605876
49321,168515,,,280288
47011,46211,,185779,385915
45377,59930,,473135,384273
41629,,,14893,394658
46232,118913,,323836,255690
45658,,,501232,5665
44549,59204,,707429,7793
48354,124211,,,479215
45048,76537,,544153,475941
47135,43365,,214599,451576
45760,93716,,341589,287615
45213,62160,,945194,235578
46761,54597,,253992,312557
37370,,,340805,297898
45386,,,484470,
47775,202998,,,818188
44709,85272,,729179,462518
48535,152799,,,332133
46880,134377,,132678,422506
45129,68005,,592223,296092
45285,65272,,326172,373323
48063,192947,,,680997
48332,,,,244797
48276,7809,,,460864
44478,34561,,357643,160757
47210,18097,,105954,537424
45290,53258,,344263,381996
47013,152465,,135965,428129
45953,66704,,320120,334025
45063,37668,,451027,596423
45402,8243,,494069,400791
48018,,,,549025
49045,120999,,,137521
46561,41842,,201277,346118
46038,93483,,265829,447453
49108,,,,99677
45105,108974,,514509,376245
44528,,,841924,22904
48935,158126,,,323030
46439,77385,,278814,365752
47015,,,210850,470566
47539,,,,592545
47285,50124,,516063,515007
47445,220080,,55841,1230240
37543,,,441828,217329
49451,182170,,,222253
46056,,,359671,162124
47777,197813,,,745116
45446,90848,,510634,368767
45395,46228,,441339,379778
46448,17759,,234540,335928
43567,,,575603,
49124,110747,,,237732
46827,63138,,172161,364667
45985,,,273368,336348
47151,81284,,217032,539907
38917,212838,,889435,343504
44667,36006,,631208,409923
49400,164876,,,263474
49706,135024,,,230949
47084,99705,,195346,466972
46452,89669,,243651,399492
48622,149618,,,352013
34785,489956,,430633,1024746
40469,419595,,78390,608466
48734,113702,,,296905
34658,431912,,537690,584745
37354,88129,,431426,1144241
46133,8567,,366727,271816
48062,179981,,,717863
44502,52758,,850351,414327
49538,193216,,,211609
49765,177324,,,113497
46431,86797,,209814,492089
45552,97978,,2127823,227145
47260,121262,,,134429
46509,104972,,1365502,368295
44945,90410,,657150,315830
49042,57671,,,142270
49857,190196,,,127258
48818,167419,,,381658
45616,85892,,369665,405373
46611,81697,,211661,385776
45417,118676,,338526,325554
45510,60654,,434975,387129
48672,179025,,,374512
46493,84176,,203219,496681
49606,252514,,,79928
48900,77062,,,72655
35749,193264,,,
47767,185925,,,755707
44446,,,787507,680401
45780,94018,,413676,459315
36540,293054,,,
46895,1109,,173613,426877
49466,186939,,,255596
42202,101382,,572291,285367
35172,,,,421625
41619,,,53709,485631
46099,56791,,308666,322202
44390,,,430264,
48073,,,,722506
45888,143049,,301968,254221
44951,47837,,546538,424097
46854,68783,,154466,493142
42260,14697,,,
45087,30414,,666531,402208
49788,176022,,,132189
34748,545109,,199098,646968
49276,185359,,,275586
37225,,,269753,476515
44837,55196,,586250,394523
49185,150412,,,336677
45058,67141,,663390,347956
26263,,,168598,91850
24401,,,,56827
24518,,,,31031
31819,35676,,,68109
49392,189300,,,205225
49481,156851,,,227572
21937,,,401716,5457
35537,695263,,,328158
41233,238012,,25108,519442
49535,209514,,,233035
46951,47996,,178671,545324
48187,192759,,,550994
49532,204077,,,239861
45359,117685,,,138016
49874,199282,,,143531
48215,143251,,,302466
49082,84136,,,61406
35680,3199261,,,12711
24634,,,,88540
48921,55294,,,113068
44343,88922,,,81846
49410,208071,,,285759
45670,87572,,411923,467516
49900,149030,,,133837
31702,46643,,,63289
48896,220186,,,336856
50093,324240,,,40419
45845,87531,,528439,398314
49091,199490,,,249074
36475,203598,,1609676,315246
48206,538403,,,561141
49558,189139,,,77994
47114,107336,,148603,364392
34653,374984,,29374,799046
49505,226303,,,235850
49128,58747,,,133965
48729,16468,,,650118
49084,50417,,,287901
49828,225094,,,148552
45160,58505,,480758,478553
49736,142381,,,90011
48420,181532,,,769973
49447,266441,,,145144
24533,,,,307212
35566,525321,,,109271
31862,104845,,,
48611,204555,,,493345
47177,58110,,180690,365306
35733,382459,,,53289
49202,115309,,,162068
47228,89836,,244230,450866
47527,176122,,,991486
34814,173437,,,725923
46823,106188,,189249,599418
49616,216500,,,101678
49590,136545,,,92275
47750,131514,,,698066
49860,219345,,,181702
22566,,,174066,
35639,702578,,,87062
49578,159455,,,176410
48789,32897,,,120363
48301,144102,,,311100
44588,50203,,598461,425081
48158,299780,,,1412788
48993,115475,,,166195
46649,70024,,135524,383874
50011,210265,,,60494
48658,187012,,,417882
49490,198853,,,557165
39494,,,750452,115357
48418,185884,,,463288
48756,39239,,,168807
46216,78761,,292147,379041
47067,93316,,174128,190017
48506,167132,,,350713
46169,83935,,58542,218684
50052,200778,,,63100
44421,61022,,,363282
48409,164386,,,533607
48364,164445,,,568211
49126,90448,,,150212
49782,230123,,,165624
41866,230820,,35759,420136
27274,,,42962,386668
46291,103192,,,70033
48773,121516,,,152489
49724,181068,,,137535
47205,101442,,161017,724142
48767,83238,,,249039
50065,167036,,,136268
47115,104334,,13640,190181
46036,118224,,166648,355015
49186,59735,,,195771
50086,165201,,,73935
24462,,,259768,
31322,,,68485,334008
49899,182189,,,87435
47139,125373,,127405,285895
46161,83009,,360177,426281
42380,49723,,,15285
46506,79117,,6162,68677
35576,308676,,,277990
45413,50480,,876192,395475
45154,72278,,519588,419679
42617,62974,,,
49134,63521,,,176267
47157,68940,,115474,199732
49814,217354,,,149199
48899,83069,,,153947
48600,118498,,,445811
49756,162587,,,138421
46413,84140,,171945,403645
45509,2409,,1263820,129443
48798,83414,,,138890
46901,42175,,160737,240293
34776,105497,,152333,891052
50066,182901,,,53592
41861,,,,305514
44621,51873,,481782,152915
49044,45226,,,181859
49050,56780,,,225845
48931,63620,,,249973
50069,175696,,,28755
48439,165441,,,388761
49632,161425,,,88900
49294,173134,,,292968
46778,41853,,166979,269231
39288,,,344013,
39058,,,613934,
32432,,,,214897
31051,,,63226,
48567,218137,,,331410
49205,51979,,,117301
49979,203557,,,41187
48458,,,,304554
49073,38629,,,186592
46691,77936,,175516,82871
42184,76813,,,99875
46062,75070,,283229,406195
48487,176836,,,453119
24415,,,7943,3665
46238,104246,,135138,498570
47653,,,,517922
45682,92832,,398251,418347
49591,199002,,,91231
49281,175702,,,207882
35928,,,333499,
46436,84351,,228296,395617
46147,98777,,392167,483439
48742,67049,,,
46064,173268,,260573,545678
35861,3867,,100139,
45980,,,300834,232379
46390,84465,,347871,381412
47230,,,133392,424003
36179,,,263856,
47158,75623,,130321,296647
45928,,,441542,266345
46834,,,25350,102929
48905,74980,,,186626
35946,213866,,953819,571406
35787,882292,,,95853
46100,61965,,180270,1840648
48202,222897,,,499337
47287,59571,,849016,396524
49235,33428,,,144770
49563,203305,,,82838
46173,12669,,306311,350679
45815,80217,,380973,416073
47891,,,,460680
44670,,,1673956,
49510,198638,,,247490
49965,187024,,,90601
33942,,,444184,
41343,200680,,7655,505490
45646,11292,,292157,
29199,,,100169,
50021,154332,,,72881
41024,71615,,961893,271638
46831,111123,,220156,662781
42200,61991,,,141475
47733,191460,,,1209046
48390,437714,,,512203
48034,,,,165454
47267,53204,,132364,516638
49060,45296,,,132493
45678,89698,,397356,429720
39668,,,302249,
49674,177624,,,635013
49771,,,,12057
36308,,,2917,31392
46443,57733,,237574,261561
42529,40732,,181705,232932
46374,780,,257048,1010888
46908,75019,,127105,290251
47111,138763,,158991,360395
41752,347194,,27651,474392
45847,,,49464,
35738,373230,,,110758
46240,40717,,276917,394170
45703,175070,,485152,264573
47770,,,,87782
44986,78005,,563355,394338
45944,78937,,288499,333101
44902,,,567838,394663
40293,,,102252,89389
46476,,,102187,208819
48295,,,,345008
45405,74359,,415324,427050
49019,80338,,,197633
46283,77686,,377269,450933
44827,135915,,495892,450614
48484,99159,,,312855
45075,74215,,700741,322279
47045,,,190574,48499
49119,83749,,,184790
46177,,,240134,5589
46411,,,146622,145304
46303,,,130575,
44919,,,491420,
47012,4341,,114243,409641
48265,87172,,,669939
47041,79008,,129052,318014
42393,,,398915,
34759,,,11970,
48267,,,,358469
46130,78519,,269745,425737
45347,69459,,,
47247,156218,,2538317,253589
35792,336116,,,6129
38837,,,99388,
37210,,,41212,
44406,100214,,77282,404467
48464,,,,535087
47307,36822,,166807,359910
45440,,,556592,
47266,41802,,105185,376523
47279,47878,,76529,1064708
39163,,,267041,
46366,62255,,122582,351076
46926,12381,,640946,329745
47146,,,96878,97874
49517,225491,,,296612
48918,68362,,,218669
48860,74679,,,238169
47199,85321,,25821,293621
49518,197859,,,74137
37345,,,124990,474202
49137,45760,,,166909
45596,59437,,549208,400377
46702,66992,,250958,363878
49338,164081,,,183989
48999,57053,,,158165
49025,57218,,,232322
49287,104273,,,338671
35548,444703,,,195667
49431,281707,,,134222
47496,,,,470592
47029,,,122241,
49344,144187,,,223057
36770,,,216063,
49480,390883,,,351670
42539,46489,,,194948
49052,93466,,,167728
49789,211099,,,132269
49006,974699,,,95864
49599,220020,,,58826
49981,170724,,,93542
42270,83935,,,51529
45820,,,381087,286775
36091,,,434163,
47330,,,141938,157152
39269,,,31205,
49337,14775,,,227723
45047,92227,,580077,370214
47125,,,38453,
46757,131399,,201915,386394
48455,179766,,,538026
45169,,,277004,
36454,,,572567,
46552,90422,,236002,357687
46403,24062,,172179,294425
49585,204828,,,73931
36397,207131,,,
49361,60534,,,
49869,234130,,,134252
36438,128251,,,
48679,,,,61297
48887,,,,129727
45132,,,346595,
48800,72945,,,107946
44387,87893,,,4205
49468,257044,,,278028
47614,,,,595288
29254,,,,43437
48808,81461,,,224591
49373,170867,,,168157
50003,210785,,,105550
50010,137352,,,77118
49028,74623,,,116259
37505,43580,,,
36253,64140,,498829,
45633,54117,,473441,514308
49249,28627,,,177234
48979,101877,,,387683
46162,54573,,205408,291411
47779,201901,,,856713
49522,176317,,,189119
49683,,,,87372
34150,,,203111,79455
45966,60830,,247740,227694
42569,59636,,,180314
49617,155190,,,51550
46907,121268,,191531,433597
38608,,,515240,15605
40695,,,133584,68823
48856,94229,,,76502
49023,,,,273694
49463,258691,,,225592
39655,,,189891,
37217,,,45826,
49180,91261,,,315541
44973,63443,,,72978
26256,,,56388,19493
33944,,,206938,
45919,54647,,257711,18660
36724,,,459271,
49261,45140,,,107430
49615,189312,,,14453
49196,97441,,,92823
35925,76419,,124339,
48919,93964,,,27484
42496,73921,,,
40302,,,97342,215747
49195,19660,,,161297
48613,132575,,,36903
46806,78774,,221494,412009
47636,187411,,,22882
38975,,,707568,
48841,85273,,,172645
48821,54271,,,107514
34162,,,210961,
29308,,,313582,
48830,89672,,,160358
44616,,,287756,
48772,50693,,,57320
49147,95574,,,99147
48803,67199,,,150235
48486,145110,,,484758
50104,21356,,,42647
48069,,,,110014
47396,,,51786,231703
46626,40050,,226737,257503
48748,155716,,,153832
34796,,,,213875
50094,106045,,,60658
49858,190580,,,112144
42552,165068,,,35012
48519,6462,,,398216
48492,111401,,,318393
48626,,,,52856
46157,50965,,271604,342862
20893,87471,,,73083
49827,171768,,,130809
34781,,,126375,
44693,,,160192,
35964,,,97021,
45800,,,93278,
31886,44160,,,24625
44918,,,112234,
44792,,,3066,
49927,137513,,,141300
45948,28753,,3316,57811
48025,,,,174069
29248,,,28193,
45142,,,215989,
26188,,,,48585
48166,177770,,,461849
47179,86870,,367401,157712
42545,89041,,,216519
49194,24957,,,131896
50099,141081,,,24527
49047,84148,,,203808
26199,,,,40401
44540,51448,,,108249
46832,,,58716,
29680,,,50861,
49129,,,,100749
48754,90613,,,320520
49609,126402,,,85741
49907,153062,,,117297
47222,22554,,100762,72881
49735,180902,,,171219
50051,84092,,,46515
29235,,,31415,
45487,,,51434,
36619,46526,,,
48839,30529,,,35181
26289,,,135784,
42405,,,31698,
47429,,,96307,126016
29550,,,,17527
37187,74752,,,
49635,138145,,,54376
29476,,,111996,
42175,49814,,,12344
42365,14676,,,205744
46591,32379,,29103,3561
49104,,,,24414
44701,,,174910,
49010,93106,,,87930
49032,85906,,,161796
49997,155155,,,95069
44342,48136,,,
46796,,,98440,
47486,,,,296275
48934,3695,,,348945
49743,113337,,,114349
44492,86701,,,1841
48822,54926,,,166473
26272,4389,,65849,
47116,,,139592,123051
48792,22191,,,128714
42336,34460,,,11809
36481,,,274710,
48920,84694,,,209105
36079,,,86038,
34711,,,136276,
39843,,,16080,
26124,,,322967,
31047,,,130252,10617
24431,,,12459,49138
26157,,,21276,
29666,,,42405,
32711,,,,105400
22693,,,123333,
29914,,,214114,
26282,,,4763,162573
24476,17769,,,
30950,,,150443,19940
24480,4162,,120046,
21863,,,,21490
31585,,,,104987
26239,,,23213,
29492,,,20594,
24574,,,,41063
24694,1549,,,41203
26288,,,35617,
23079,,,27099,
24777,9892,,2909,16076
24448,52429,,,
24666,,,47066,1077687
46939,3605,,216331,159302
26215,,,,66532
47317,,,135756,96583
44347,139068,,,21941
47165,,,19627,
49902,,,,1828457
35418,,,,14112
24585,,,74814,
22839,1102,,2050,11268
46258,,,141862,
47842,,,,362529
42154,35699,,,98905
29681,,,,47246
30339,,,773,
24470,,,,16130
29450,,,57773,
49382,,,,67971
29228,,,,27235
34813,,,,42922
40142,,,43830,
44400,5781,,,
29546,,,42337,
29458,,,15296,
29244,,,6456,
46906,,,80060,
29662,,,19060,
42296,7011,,,49751
49462,,,,3175
37152,11834,,,
24503,22579,,,
24374,,,494,3465
32504,,,,596
31773,,,,76
29490,,,11199,
24600,,,,10066
42353,187060,,,
46377,,,3189,
48139,,,,101599
42339,5048,,,
26154,8335,,,
32778,,,,1382
49838,,,,3313
50106,5279,,,
43157,11563,,,
29480,,,4259,13120
30404,,,91341,
45883,,,19964,
50105,,,,9034
24371,,,616,2322
27324,,,,1786293
31873,,,,686
31041,,,514215,
42113,21996,,,
49259,,,,28292
36749,,,12009,
29596,,,16870,
49305,,,,8920
37212,19109,,,
48101,,,,7609
48125,,,,18018
47890,,,,52990
30294,,,642,
45504,,,2920,
29513,,,2458,
44725,,,931,
26261,,,,5862
41561,,,9838,
24425,,,,86808
26191,,,,143
29271,,,,5275
29602,11551,,,
42603,830,,,
31722,,,,123
46309,,,916,
46539,4792,,,
31867,,,,2892
44807,,,3221,
29843,,,593,
31952,,,,166
33478,,,,3792
24575,6434,,,
42088,,,,567
29501,,,1326,
45712,,,5996,
43445,438,,,
43890,,,2383,
45441,,,1048,
21943,,,494,
24373,,,11324,3326
21921,,,2032,2399
29938,,,1651,
39980,,,1490,
39005,,,6336,
29831,,,2830,
31824,,,,343
24375,,,1073,
29824,,,1460,
31866,,,,2450
21932,,,2981,
45974,,,,1031
29591,,,5252,
31934,,,,1359
31694,,,,385
29484,,,3108,
31697,,,,692
37963,75572,,,
31358,,,93,9653
42746,561,,,
44773,,,523,
31696,,,,763
26285,,,,1026
31357,,,,301
31765,,,,244
44734,,,1801,
34974,,,,1757
44768,,,1362,
45037,,,833,
44733,,,229,
42938,1259,,,
44769,,,1866,
35443,,,,2185
31107,,,741,
27334,,,,683
31681,,,,157
45427,,,1486,
42497,1001,,,
23439,298734,,700132,958103
23093,220875,,789283,1145691
46254,105058,,365398,503350
49611,207541,,,58142
45066,87282,,460397,359233
45102,100590,,621093,300453
44673,93732,,682290,387928
48512,146754,,,450931
44605,104510,,642162,297436
48047,186662,,,750445
49074,104032,,,177973
47571,258452,,,180317
37547,74645,,729468,
45713,14060,,398839,360854
42207,57175,,529905,364855
48465,164788,,,519075
45916,83523,,370486,416781
46011,,,297390,430518
49070,57946,,,104679
48282,243083,,,471712
45644,8629,,1010909,511667
45823,23725,,249701,439044
46424,43773,,275058,721821
45259,67554,,911867,424658
37045,,,714377,1664007
44927,107658,,524636,419448
36443,219194,,543001,210590
46241,96257,,349773,340179
42389,58078,,527247,212869
47660,86693,,,782384
39769,191069,,714800,332074
44680,71239,,773514,373962
47413,176091,,127767,842913
37197,187913,,311031,887628
36524,172531,,639410,1457911
46945,67696,,265831,473902
46156,34908,,329664,366638
48382,596351,,,423450
46194,78266,,278625,391271
37018,146816,,723009,1016812
47666,106245,,,715074
49012,69889,,,170730
46725,80060,,294931,292436
44497,67483,,859940,331466
47841,14719,,,771726
35574,,,126930,750290
44513,41366,,719241,248540
36478,190243,,626008,1578822
45092,79557,,487037,330565
45189,136483,,511665,427514
36218,163237,,360936,873759
20646,,,95374,127970
14546,105438,,,254200
23007,223547,,651153,675743
23234,329047,,312559,1033040
24547,182197,,,121602
23282,219338,,259729,797199
23359,174060,,405866,860036
23929,114017,,498627,1192676
22615,202196,,703561,408714
22905,149446,,721421,476242
22656,65166,,689225,1297493
23086,181322,,672277,702504
22629,,,446823,531226
23559,138899,,229659,695101
23990,110913,,380667,880097
23275,56979,,226213,771601
23660,,,283463,360087
23953,311211,,288987,931280
23002,,,624044,27668
22743,,,670088,88195
23438,308715,,103588,1161550
22653,180512,,1013106,1041470
23670,195254,,280955,564607
22247,70635,,918883,1104768
23075,93191,,600201,1053179
23413,356083,,426254,1060662
22469,159506,,659077,589132
24299,128017,,1588089,1239707
22351,317822,,694836,574829
22345,193114,,757606,571103
23533,179853,,450608,716549
23722,,,246668,466425
22137,,,856644,100469
23525,,,833684,948775
23198,,,189618,
22559,179672,,727069,639929
22808,,,880946,550049
22289,227430,,622058,863775
22897,,,815212,
22966,,,207269,308110
22504,218111,,775097,860824
23311,58390,,515189,881002
22576,,,427288,
22266,,,987472,582223
22409,,,733204,457287
23382,198998,,247429,1015865
22206,,,1198766,514522
23430,333665,,885862,1139190
22654,4703,,990205,807672
24063,,,472877,646203
22356,101038,,1474713,1083349
22456,,,939454,1048531
23009,,,583239,34693
22339,,,1106027,796030
22126,267545,,1057343,1076554
23043,279054,,607516,1006527
23598,,,450106,483215
22912,172971,,562227,720404
22896,103296,,1127789,658948
22827,,,656824,508272
22470,,,625056,216947
22890,188075,,1013081,747621
22296,,,1037342,629450
22201,317976,,856329,857143
23090,,,704684,404143
24292,,,504764,528069
22437,,,389718,
23081,,,379008,
22349,,,602400,
23601,150922,,740434,903947
24211,269272,,572198,988089
22306,,,954650,415177
22835,,,670151,265597
24175,975,,246083,820966
23686,36551,,160082,862477
23939,,,519735,771025
22210,,,690929,
23707,149145,,461195,814395
23871,127029,,305240,1206753
22805,,,558025,79045
22362,208957,,815309,943900
22634,,,154949,
23938,312005,,263598,740976
23991,131466,,662473,1043113
24243,170331,,558722,1523506
24696,,,,119544
22162,,,1155870,825729
23526,116753,,480370,612893
22452,411848,,700429,459213
23478,119969,,413910,421496
24020,114918,,253950,1044878
23876,278056,,464601,1265579
23348,147279,,569061,1105920
23208,,,98635,423906
23503,428170,,928506,1057425
23135,,,276735,787936
23182,449547,,427588,940477
26558,,,289050,312762
32574,189541,,,381424
22845,61511,,468256,103369
24225,237029,,318231,1024222
23331,614968,,408500,1167142
22421,91897,,1046796,1006603
23424,,,454788,344494
22818,143904,,775910,615053
23607,131658,,230460,874787
22415,,,771568,509796
22259,,,742388,129868
22131,,,727987,398965
25903,,,870317,288593
23233,,,502890,2121686
22919,127996,,969840,1148457
31869,,,,436837
22718,,,663977,559855
22016,,,776395,270844
23978,,,519258,434743
22706,,,400469,
23558,98281,,931854,1024813
24291,,,777230,391210
22291,121840,,978396,1175884
23771,,,539972,1088595
23053,,,483334,172299
23052,,,620546,620569
31740,56526,,,220632
26583,,,324924,448149
22120,274886,,451865,1177268
22878,,,287875,394121
30270,288624,,499238,206326
23804,255895,,291938,1107664
23178,222101,,308214,1046020
26287,,,17938,
25951,,,617123,223159
23605,10005,,146360,476425
24061,,,717248,676496
23158,,,579202,958767
30826,,,183533,408693
23667,135612,,446809,1116131
32714,,,,126291
24268,,,463156,400151
26362,55413,,378529,539696
22797,,,352593,540678
23972,23637,,651075,870392
29582,,,100856,
25962,,,471312,
29647,,,67949,13676
31295,,,,1510457
23540,172632,,669214,858560
31025,,,186152,294624
30733,,,210257,270984
26309,,,55257,
29547,,,31581,
26627,,,315102,289640
29456,,,37427,
37035,484514,,499998,513272
48312,206687,,,1264171
46040,106603,,350799,340766
37073,219725,,694063,895933
47100,43999,,147357,430973
37151,,,388624,250819
39162,277045,,855572,433305
38909,,,647782,
47698,204023,,,666717
35847,152358,,433028,652754
44449,,,653136,33911
37565,123323,,551408,956206
49539,176138,,,186200
47425,229478,,68107,806875
44608,104737,,633152,449165
45426,96543,,448459,319491
45776,100756,,419182,333659
46878,85535,,170562,354439
44712,78605,,769252,378753
47147,135937,,145672,422934
36752,189046,,338842,833071
37201,169117,,240604,930539
46673,1431,,284751,527212
44876,37125,,559785,353821
47862,139086,,,532205
37424,202998,,337434,919943
46106,96836,,130110,154435
44753,59418,,52953,195020
47452,166813,,23369,832502
47334,56661,,171192,507629
48661,,,,245277
49262,51402,,,168509
47809,155419,,,723430
34765,400698,,369980,1443381
36703,442856,,,
48411,159598,,,627424
46999,144821,,187068,382274
34859,863139,,,1629779
48897,305346,,,605115
49385,212059,,,565972
42570,77219,,294626,343348
48397,164574,,,543334
49493,125428,,,199690
49693,235497,,,83422
50074,153171,,,38997
49618,208593,,,86886
48027,209932,,,633666
49465,180799,,,284428
49102,203168,,,365322
49443,130369,,,1486031
48043,193215,,,647433
44957,49169,,231073,254869
47355,216624,,70327,665123
46093,63588,,483364,365358
49951,124671,,,102289
48258,175483,,,550148
45810,69655,,320422,296265
48042,151856,,,596233
31598,165547,,,639084
47637,152374,,,551779
45925,60087,,333879,378261
47366,59261,,93240,1562891
49559,140218,,,227687
48568,317665,,,396535
37206,95789,,268094,2400321
46846,70285,,179218,412780
47760,198952,,,861307
45524,28223,,555534,265826
40790,281927,,57900,468248
44551,21677,,766472,273513
35956,183712,,439248,1473226
37310,189138,,376639,523180
49394,181896,,,306662
49610,157875,,,93637
40403,1833975,,80647,426404
48494,259005,,,49130
45990,82682,,343383,439280
49335,180551,,,253128
49652,328230,,,80998
47517,187541,,,741167
49575,200387,,,265434
34660,201470,,304059,744064
48554,233469,,,405693
44537,54119,,670744,396915
47594,138469,,,858073
48208,133625,,,556623
39642,15452,,779223,376180
46646,72780,,171034,502908
45783,24979,,446674,418597
48907,113625,,,156888
47790,220091,,,716190
48154,209463,,,681747
46659,61166,,258801,323398
44529,89119,,632867,363757
45848,80625,,372067,324018
35958,188527,,866404,635872
47986,207866,,,734496
48505,196397,,,691772
47411,168931,,96550,898025
47370,174065,,81370,826367
49342,164275,,,384837
46469,88773,,290231,447986
35723,170449,,276742,851939
48886,75798,,,201267
46268,80320,,357518,503629
46699,59078,,214857,383926
45834,87841,,399212,323584
48278,223856,,,422739
49333,188425,,,289234
48336,252658,,,619260
36601,202050,,425991,175311
48685,227268,,,392147
49553,190539,,,223079
47665,186524,,,823315
48104,210875,,,637239
49731,191256,,,195690
47071,93092,,215936,372485
49453,191789,,,226383
49747,222190,,,125725
47758,182588,,,695883
49332,219332,,,327501
48598,190980,,,430514
36816,219903,,650896,970644
37183,149654,,340351,854002
41729,,,20200,312790
47905,152337,,,997250
49687,198783,,,96818
48151,136160,,,674768
48421,188121,,,474016
47721,172672,,,817015
48368,145628,,,539446
46743,93322,,177078,1397167
49829,220343,,,90312
49999,170512,,,70446
49924,161143,,,72051
49580,244666,,,184252
49766,201951,,,136078
35654,270765,,129203,972007
34732,179977,,,1205862
44372,,,829805,306396
47563,190787,,,758134
50035,184091,,,80986
46275,110645,,332739,405588
49292,206232,,,266939
47949,194851,,,595922
48143,184492,,,696244
48280,188410,,,526827
49115,78724,,,666723
48629,166338,,,288265
47737,174933,,,806015
48263,214120,,,658169
49786,172012,,,115275
36437,189907,,847485,909029
46715,79652,,227210,482380
49484,200879,,,238219
42469,89599,,254477,430497
47206,72030,,159043,346131
48761,124914,,,213578
49284,173135,,,295615
46959,86855,,190610,623865
47443,159212,,89441,855130
46461,73950,,137048,543026
50033,116782,,,64414
47984,170288,,,916683
46023,143906,,337793,514503
