BoroName,the_geom,BoroCode,OBJECTID,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,FEMAFldz,FEMAFldT,HrcEvac
Queens,POINT (-73.93749857173275 40.73516173713104),4,3043,402,26,37,12,12,QN04864,VAN DAM ST,REVIEW AV,-73.9375,40.73517,X,AREA OF MINIMAL FLOOD HAZARD,2
Queens,POINT (-73.85836259714013 40.73215573496156),4,3044,406,29,28,16,6,QN04867,63 RD,98 PL,-73.858364,40.732164,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84416160283571 40.72257173562359),4,3045,406,29,28,15,6,QN04868,108 ST,70 RD,-73.844163,40.72258,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.78862762245572 40.699757738733105),4,3046,412,27,32,14,5,QN04873,MERRICK BLVD,107 AV,-73.788629,40.699766,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.7880946218682 40.69962473868976),4,3047,412,27,29,14,5,QN04874,MERRICK BLVD,107 AV,-73.788096,40.699633,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.94482956886684 40.74158173546245),4,3048,402,26,37,12,12,QN04875,49 AV,25 ST,-73.944831,40.74159,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Queens,POINT (-73.82720960613749 40.76094072764115),4,3049,407,20,40,16,6,QN04877,39 AV,UNION ST,-73.827211,40.760949,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82778260541413 40.76081072767024),4,3050,407,20,40,16,6,QN04879,39 AV,UNION ST,-73.827784,40.760819,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.80167061448651 40.75998472698937),4,3051,407,20,40,16,6,QN04888,SANFORD AV,165 ST,-73.801672,40.759993,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84889060538615 40.661420748025336),4,3052,410,32,23,15,8,QN04889,157 AV,84 ST,-73.848892,40.661429,X,AREA OF MINIMAL FLOOD HAZARD,2
Queens,POINT (-73.91474657707873 40.764042730307175),4,3053,401,22,36,12,12,QN04890,STEINWAY ST,30 AV,-73.914748,40.764051,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.77309862263002 40.767853724731815),4,3054,411,19,26,11,6,QN04892,BELL BLVD,36 AV,-73.7731,40.767862,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82564660732507 40.74288673096047),4,3055,407,20,25,16,6,QN04897,MAIN ST,HORACE HARDING EXPWY,-73.825648,40.742895,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.90806858212612 40.7204547390126),4,3056,405,30,37,15,6,QN04899,GRAND AV,59 ST,-73.90807,40.720463,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.79384761829832 40.72496073362991),4,3057,408,24,24,14,5,QN0490,UNION TURNPIKE,175 ST,-73.793849,40.724969,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75867162777467 40.76183872567335),4,3058,411,19,26,11,6,QN04900,NORTHERN BLVD,223 ST,-73.758673,40.761847,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84305560631557 40.672767746054774),4,3059,410,32,23,15,8,QN04901,CROSS BAY BLVD,PITKIN AV,-73.843057,40.672776,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.9287325732197 40.76848772968244),4,3060,401,22,36,12,12,QN04903,21 ST,30 DR,-73.928734,40.768496,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
Queens,POINT (-73.82891060819226 40.71454673668634),4,3061,409,29,27,14,6,QN04904,UNION TURNPIKE,QUEENS BLVD,-73.828912,40.714555,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.72746264258177 40.69048873855472),4,3062,413,27,33,14,5,QN04905,235 ST,LINDEN BLVD,-73.727464,40.690497,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.73668963628931 40.73802672898742),4,3063,413,23,24,14,3,QN04906,UNION TURNPIKE,235 ST,-73.736691,40.738035,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.757879629547 40.740870729084364),4,3064,411,23,24,11,6,QN04908,73 AV,BELL BLVD,-73.757881,40.740879,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.81509660939304 40.7655567267387),4,3065,407,20,40,16,6,QN04909,150 ST,NORTHERN BLVD,-73.815098,40.765565,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.77793762307657 40.730201732663886),4,3066,408,23,25,11,6,QN0491,UNION TURNPIKE,193 ST,-73.777939,40.73021,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.86481059574763 40.73127973543478),4,3067,406,29,28,16,6,QN04910,QUEENS BLVD,62 DR,-73.864812,40.731288,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.8498506005178 40.724052735912394),4,3068,406,29,28,16,6,QN04913,QUEENS BLVD,68 DR,-73.849852,40.724061,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75701862848689 40.74982672757355),4,3069,411,23,25,16,6,QN04918,SPRINGFIELD BLVD,HORACE HARDING EXPWY,-73.75702,40.749835,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75721062924768 40.749733727998084),4,3070,411,23,25,16,6,QN04919,SPRINGFIELD BLVD,HORACE HARDING EXPWY,-73.757212,40.749742,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82284460783072 40.758189728621346),4,3071,407,20,40,16,6,QN04920,SANFORD AV,BOWNE ST,-73.822846,40.758198,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.8088066143041 40.72009473487648),4,3072,408,24,25,14,6,QN04921,UNION TURNPIKE,PARSONS BLVD,-73.808808,40.720103,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84060660709073 40.663014747538185),4,3073,410,32,23,15,8,QN04922,CROSS BAY BLVD,157 AV,-73.840608,40.663023,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Queens,POINT (-73.78877462083523 40.71193773629974),4,3074,412,27,29,14,5,QN04923,HILLSIDE AV,173 ST,-73.788776,40.711946,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75661863366656 40.67124174264092),4,3075,412,27,29,14,5,QN04924,SPRINGFIELD BLVD,141 AV,-73.75662,40.67125,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.83071960393863 40.76498072766984),4,3076,407,20,40,11,6,QN04925,LINDEN PL,35 AV,-73.830721,40.764989,X,AREA OF MINIMAL FLOOD HAZARD,3
Queens,POINT (-73.9063555819511 40.745864733541815),4,3077,402,26,30,12,14,QN04927,58 ST,WOODSIDE AV,-73.906357,40.745873,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.87110859374549 40.73312273517684),4,3078,404,25,35,16,6,QN04928,HOFFMAN DR,WOODHAVEN BLVD,-73.87111,40.733131,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.8715975933533 40.73315773494659),4,3079,404,25,35,16,6,QN04929,HOFFMAN DR,WOODHAVEN BLVD,-73.871599,40.733166,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.87189059281 40.73316873501382),4,3080,404,25,35,16,6,QN04930,HOFFMAN DR,WOODHAVEN BLVD,-73.871892,40.733177,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.80003862510026 40.59182976002084),4,3081,414,31,31,10,5,QN04931,BEACH CHANNEL DR,BEACH 71 ST,-73.80004,40.591838,X,AREA OF MINIMAL FLOOD HAZARD,1
Queens,POINT (-73.84483660494843 40.68043674456646),4,3082,410,32,23,15,8,QN04932,WOODHAVEN BLVD,LIBERTY AV,-73.844838,40.680445,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.89871958462575 40.7242277371645),4,3083,405,30,30,15,6,QN04933,GRAND AV,HAMILTON PL,-73.898721,40.724236,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.73644164087871 40.66568874348492),4,3084,413,31,29,14,5,QN04934,SUNRISE HWY,FRANCIS LEWIS BLVD,-73.736443,40.665697,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.78758862379469 40.67280174362091),4,3085,412,28,32,10,5,QN04935,ROCKAWAY BLVD,150 ST,-73.78759,40.67281,X,AREA OF MINIMAL FLOOD HAZARD,4
Queens,POINT (-73.91744657651853 40.77007372933111),4,3086,401,22,36,12,12,QN04936,HOYT AV,31 ST,-73.917448,40.770082,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.89939058551504 40.71057174050779),4,3087,405,30,37,15,6,QN04937,FRESH POND RD,GROVE ST,-73.899392,40.71058,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84679659888876 40.77463772548279),4,3088,407,19,27,11,14,QN04938,COLLEGE PT BLVD,26 AV,-73.846798,40.774646,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.76179663194566 40.679439742034575),4,3089,412,27,32,10,5,QN04939,FARMERS BLVD,MERRICK BLVD,-73.761798,40.679448,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.77339262722238 40.68581674061451),4,3090,412,27,32,10,5,QN04940,MERRICK BLVD,119 AV,-73.773394,40.685825,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.80321261223176 40.78158472310044),4,3091,407,19,26,11,3,QN04941,FRANCIS LEWIS BLVD,160 ST,-73.803214,40.781593,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.87101159564043 40.70279774081378),4,3092,405,30,28,15,6,QN04942,MYRTLE AV,79 ST,-73.871013,40.702806,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.9321875722056 40.75976073160236),4,3093,401,26,37,12,12,QN04943,35 AV,CRESCENT ST,-73.932189,40.759769,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.93320057191049 40.76042473171426),4,3094,401,26,37,12,12,QN04944,35 AV,24 ST,-73.933202,40.760433,X,AREA OF MINIMAL FLOOD HAZARD,4
Queens,POINT (-73.94332156984372 40.746602734942236),4,3095,402,26,37,12,12,QN04946,JACKSON AV,THOMPSON AV,-73.943323,40.746611,X,AREA OF MINIMAL FLOOD HAZARD,2
Queens,POINT (-73.73409464176902 40.66570674331864),4,3096,413,31,29,14,5,QN04948,SUNRISE HWY,Viaduct (Francis Lewis Blvd),-73.734096,40.665715,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.74004963988956 40.65953674488552),4,3097,413,31,31,10,5,QN04949,243 ST,145 AV,-73.740051,40.659545,X,AREA OF MINIMAL FLOOD HAZARD,4
Queens,POINT (-73.84564359938771 40.772894725922846),4,3098,407,19,27,11,14,QN04950,COLLEGE PT BLVD,123 ST,-73.845645,40.772903,X,AREA OF MINIMAL FLOOD HAZARD,3
Queens,POINT (-73.74111863502591 40.731673730358516),4,3099,413,23,24,14,3,QN04951,HILLSIDE AV,88 AV,-73.74112,40.731682,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.92659757486948 40.743821734307836),4,3100,402,26,37,12,14,QN04952,QUEENS BLVD,38 ST,-73.926599,40.74383,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.80507961383468 40.75370572844606),4,3101,407,20,40,16,6,QN04953,46 AV,162 ST,-73.805081,40.753714,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82203860619818 40.78209572318227),4,3102,407,19,26,11,3,QN04954,PARSONS BLVD,20 AV,-73.82204,40.782104,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.73974563533037 40.737361729325535),4,3103,413,23,24,14,3,QN04955,UNION TURNPIKE,GRAND CENTRAL PKWY,-73.739747,40.73737,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.93258357159971 40.76444073090376),4,3104,401,22,36,12,12,QN04956,21 ST,33 AV,-73.932585,40.764449,X,AREA OF MINIMAL FLOOD HAZARD,3
Queens,POINT (-73.84084660747162 40.66219674788749),4,3105,410,32,23,15,8,QN04958,CROSS BAY BLVD,157 AV,-73.840848,40.662205,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Queens,POINT (-73.84976560493588 40.66448874787611),4,3106,410,32,23,15,8,QN04959,84 ST,155 AV,-73.849767,40.664497,X,AREA OF MINIMAL FLOOD HAZARD,3
Queens,POINT (-73.91257858138863 40.71322274051625),4,3107,405,34,37,15,7,QN04960,METROPOLITAN AV,GRANDVIEW AV,-73.91258,40.713231,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.78794461911124 40.75799072678222),4,3108,411,19,26,11,6,QN04961,NORTHERN BLVD,194 ST,-73.787946,40.757999,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.76489862877149 40.71877173376895),4,3109,408,23,24,14,5,QN04963,HILLSIDE AV,198 ST,-73.7649,40.71878,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84125660758389 40.66251874791476),4,3110,410,32,23,15,8,QN04964,157 AV,CROSSBAY  BLVD,-73.841258,40.662527,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Queens,POINT (-73.81501061146892 40.73966273133291),4,3111,407,20,25,16,6,QN04965,KISSENA BLVD,HORACE HARDING EXPWY,-73.815012,40.739671,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82914360485536 40.772129725757814),4,3112,407,20,40,11,6,QN04966,28 RD,139 ST,-73.829145,40.772138,X,AREA OF MINIMAL FLOOD HAZARD,4
Queens,POINT (-73.86990859527847 40.702741741078974),4,3113,405,30,38,15,6,QN04967,MYRTLE AV,79 Pl,-73.86991,40.70275,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.91527657702277 40.76367973076726),4,3114,401,22,36,12,12,QN04968,STEINWAY ST,30 AV,-73.915278,40.763688,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.91054157810973 40.76953572895187),4,3115,401,22,36,12,14,QN04969,ASTORIA BLVD,STEINWAT ST,-73.910543,40.769544,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.87184059165561 40.75363073110258),4,3116,403,21,34,13,14,QN04971,JUNCTION BLVD,35 AV,-73.871842,40.753639,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82754260478826 40.77299672570513),4,3117,407,20,40,11,6,QN04972,28 AV,141 ST,-73.827544,40.773005,X,AREA OF MINIMAL FLOOD HAZARD,4
Queens,POINT (-73.82324161758198 40.58370476261587),4,3118,414,32,23,15,5,QN04973,ROCKAWAY BEACH BLVD,BEACH 102 ST,-73.823243,40.583713,X,AREA OF MINIMAL FLOOD HAZARD,1
Queens,POINT (-73.93861857028912 40.74959173404899),4,3119,402,26,37,12,12,QN04974,QUEENS PLZ SOUTH,28 ST,-73.93862,40.7496,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.82516560804379 40.73383873309076),4,3120,408,24,27,15,6,QN04975,MAIN ST,MELBOURNE AV,-73.825167,40.733847,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82589160682403 40.74280173157087),4,3121,407,20,25,16,6,QN04976,HORACE HARDING EXPWY,MAIN ST,-73.825893,40.74281,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.8071166165871 40.694184739863175),4,3122,412,28,32,10,5,QN04977,LIBERTY AV,ALLENDALE ST,-73.807118,40.694193,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.88555758932232 40.7221457377626),4,3123,405,30,30,15,6,QN04978,ELIOT AV,74 ST,-73.885559,40.722154,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.80533862338712 40.58809176111969),4,3124,414,32,23,15,5,QN04979,ROCKAWAY BEACH BLVD,BEACH 79 ST,-73.80534,40.5881,X,AREA OF MINIMAL FLOOD HAZARD,1
Queens,POINT (-73.93858957102549 40.74858673464327),4,3125,402,26,37,12,12,QN04980,JACKSON AV,QUEENS PLAZA SOUTH,-73.938591,40.748595,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.76308863013948 40.699269737928),4,3126,412,27,29,14,5,QN04981,FARMERS BLVD,113 AV,-73.76309,40.699278,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84519359867261 40.7907617223),4,3127,407,19,27,11,14,QN04982,7 AV,COLLEGE POINT BLVD,-73.845195,40.79077,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.87077859209015 40.75125173166964),4,3128,403,21,34,13,14,QN04983,JUNCTION BLVD,37 AV,-73.87078,40.75126,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.93016957204357 40.76710873051564),4,3129,401,22,36,12,12,QN04984,21 ST,31 AV,-73.930171,40.767117,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Queens,POINT (-73.89313858474094 40.75485073171466),4,3130,403,25,34,13,14,QN04985,NORTHERN BLVD,74 ST,-73.89314,40.754859,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.87926559145176 40.72524573668237),4,3131,405,30,30,15,6,QN04986,80 ST,ELIOT AV,-73.879267,40.725254,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.90190958410433 40.72264173844702),4,3132,405,30,30,15,6,QN04987,GRAND AV,64 ST,-73.901911,40.72265,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.74503863669997 40.692661738839625),4,3133,413,27,33,14,5,QN04988,Springfield Blvd,119 Av,-73.74504,40.69267,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.88811858632873 40.767641728694144),4,3134,401,21,35,13,14,QN04989,DITMARS BLVD,82 ST,-73.88812,40.76765,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.90421858351493 40.72086173875259),4,3135,405,30,30,15,6,QN04990,Flushing Av,61 St,-73.90422,40.72087,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.90185858438274 40.72248173830034),4,3136,405,30,30,15,6,QN04991,Flushing Av,64 St,-73.90186,40.72249,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.85720659821942 40.736501734060404),4,3137,404,21,35,13,14,QN04992,Horace Harding Expwy,Otis Av,-73.857208,40.73651,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.93480157035864 40.77507272900679),4,3138,401,22,37,12,12,QN04993,27 Av,2 St,-73.934803,40.775081,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
Queens,POINT (-73.91488757700844 40.78217072661891),4,3139,401,22,36,12,14,QN04994,21 St,21 Av,-73.914889,40.782179,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.91852257977473 40.71771373943725),4,3140,405,30,37,12,12,QN04995,Grand Av,Page Pl,-73.918524,40.717722,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
Queens,POINT (-73.76153263111635 40.69544773813999),4,3141,412,27,33,14,5,QN04996,Farmers Blvd,115 Rd,-73.761534,40.695456,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.93207857164259 40.7739417290475),4,3142,401,22,37,12,12,QN04997,8 St,27 Av,-73.93208,40.77395,X,AREA OF MINIMAL FLOOD HAZARD,2
Queens,POINT (-73.8612955952568 40.760014728991685),4,3143,403,21,35,13,14,QN04998,108 St,32 Av,-73.861297,40.760023,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.77321662853855 40.67968274169624),4,3144,412,27,32,10,5,QN04999,Bedell St,127 Av,-73.773218,40.679691,X,AREA OF MINIMAL FLOOD HAZARD,5
Queens,POINT (-73.81714461151334 40.718020736358056),4,3145,408,24,27,14,6,QN05000,Main St,Union Turnpike,-73.817146,40.718029,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.93255457348965 40.736525736081305),4,3146,402,26,37,12,12,QN05001,Greenpoint Av,Gale Av,-73.932556,40.736534,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.88405759008266 40.71218573967874),4,3147,405,30,28,15,6,QN05002,Metropolitan Av,71 St,-73.884059,40.712194,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.77983661938835 40.782963722312815),4,3148,407,19,26,11,3,QN05003,18 Av,212 St,-73.779838,40.782972,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.81695560894092 40.759781728224446),4,3149,407,20,40,16,6,QN05004,Sanford Av,147 St,-73.816957,40.75979,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75268063493098 40.680168740953285),4,3150,413,31,29,14,5,QN05005,Merrick Blvd,Springfield Blvd,-73.752682,40.680177,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.85268460119643 40.69603374108517),4,3151,409,32,38,15,7,QN05012,WOODHAVEN BLVD,@ 85TH RD,-73.852686,40.696042,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.80484061521193 40.721225734931544),4,3152,408,24,25,14,6,QN0502,UNION TURNPIKE,164 ST,-73.804842,40.721234,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82383160880433 40.729984733945884),4,3153,408,24,27,15,6,QN0504,JEWEL AV,MAIN ST,-73.823833,40.729993,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83086960821466 40.69969674038706),4,3154,409,29,24,10,5,QN0509,LEFFERTS BLVD,JAMAICA AV,-73.830871,40.699705,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83715260561618 40.70812673897784),4,3155,409,29,28,15,6,QN0513,PARK LANE SOUTH,METROPOLITAN AV,-73.837154,40.708135,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83697560673825 40.69667974067258),4,3156,409,28,24,10,5,QN0515,111 ST,JAMAICA AV,-73.836977,40.696688,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83717760690595 40.696517740487664),4,3157,409,28,38,10,5,QN0516,111 ST,JAMAICA AV,-73.837179,40.696526,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83461060764236 40.69193774196054),4,3158,409,28,24,10,5,QN0517,111 ST,ATLANTIC AV,-73.834612,40.691946,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83237960784508 40.700135739961766),4,3159,409,29,28,10,5,QN0528,MYRTLE AV,HILLSIDE AV,-73.832381,40.700144,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82757060992705 40.69400474071622),4,3160,409,28,24,10,5,QN0534,ATLANTIC AV,LEFFERTS BLVD,-73.827572,40.694013,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.84559860415735 40.68429174352243),4,3161,409,32,23,15,7,QN0538,101 AV,WOODHAVEN BLVD,-73.8456,40.6843,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.84713460419542 40.68401674356295),4,3162,409,32,38,15,7,QN0539,101 AV,94 ST,-73.847136,40.684025,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.82563261117416 40.68995574210248),4,3163,409,28,24,10,5,QN0541,101 AV,LEFFERTS BLVD,-73.825634,40.689964,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.85292760175479 40.69344974160204),4,3164,409,32,38,15,7,QN0550,JAMAICA AV,WOODHAVEN BLVD,-73.852929,40.693458,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83819360640216 40.69626274118584),4,3165,409,32,28,15,5,QN0553,JAMAICA AV,110 ST,-73.838195,40.696271,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82629961062422 40.68993674135604),4,3166,409,28,24,10,5,QN0563,101 AV,LEFFERTS BLVD,-73.826301,40.689945,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83316860866599 40.68798674261344),4,3167,409,28,38,10,5,QN0564,101 AV,111 ST,-73.83317,40.687995,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83515460696643 40.69816774063155),4,3168,409,32,28,10,5,QN0578,JAMAICA AV,114 ST,-73.835156,40.698176,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.85364860137615 40.68662474297199),4,3169,409,32,38,15,7,QN0585,ATLANTIC AV,88 ST,-73.85365,40.686633,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.84430960476463 40.68016574470082),4,3170,410,32,23,15,8,QN0591,CROSS BAY BLVD,LIBERTY Av,-73.844311,40.680174,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.84214160623651 40.680221743940464),4,3171,410,32,23,15,8,QN0592,ROCKAWAY BLVD,97 ST,-73.842143,40.68023,X,AREA OF MINIMAL FLOOD HAZARD,6
Queens,POINT (-73.8220886114131 40.68695474198897),4,3172,410,28,24,10,5,QN0594,LIBERTY AV,121 ST & 122 ST,-73.82209,40.686963,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82130761216924 40.68018174385439),4,3173,410,28,31,10,5,QN0600,LEFFERTS BLVD,111 AV,-73.821309,40.68019,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.82421961120572 40.686538742330086),4,3174,410,28,24,10,5,QN0605,LEFFERTS BLVD,LIBERTY AV,-73.824221,40.686547,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.83109060928298 40.68445474300416),4,3175,410,28,31,10,5,QN0606,111 ST,LIBERTY AV,-73.831092,40.684463,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.76913462441017 40.760383725562484),4,3176,411,19,26,11,6,QN0632,NORTHERN BLVD,BELL BLVD,-73.769136,40.760392,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.77687062163277 40.75850172699118),4,3177,411,19,26,11,6,QN0633,NORTHERN BLVD,CLEARVIEW EXPWY,-73.776872,40.75851,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.78371462044718 40.757659727113264),4,3178,411,19,26,11,6,QN0635,NORTHERN BLVD,FRANCIS LEWIS BLVD,-73.783716,40.757668,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.74670663326982 40.73613173021967),4,3179,411,23,24,11,6,QN0652,SPRINGFIELD BLVD,UNION TURNPIKE,-73.746708,40.73614,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75652362934424 40.74897272778899),4,3180,411,23,25,16,6,QN0656,SPRINGFIELD BLVD,L.I.E.,-73.756525,40.748981,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.75667862880219 40.74881172813519),4,3181,411,23,25,16,6,QN0657,SPRINGFIELD BLVD,L.I.E.,-73.75668,40.74882,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.78848861817154 40.76486872578765),4,3182,411,19,26,11,6,QN0663,FRANCIS LEWIS BLVD,35 AV,-73.78849,40.764877,X,AREA OF MINIMAL FLOOD HAZARD,
Queens,POINT (-73.73942663477933 40.755942726261715),4,3183,411,23,25,11,3,QN0670,DOUGLASTON PKWY,61 AV,-73.739428,40.755951,X,AREA OF MINIMAL FLOOD HAZARD,
